"id_establecimiento","id_partido","votos","votos_paso","votos_pv","dif_paso","dif_pv"
3282,"0135",748,243,435,505,313
3283,"0131",315,235,253,80,62
3283,"0135",513,249,323,264,190
3284,"0131",386,283,370,103,16
3284,"0135",701,316,386,385,315
3285,"0131",84,96,143,-12,-59
3285,"0135",374,141,155,233,219
3286,"0131",1443,1177,1221,266,222
3286,"0135",1876,814,1040,1062,836
3287,"0131",528,431,439,97,89
3287,"0135",598,273,360,325,238
3288,"0131",667,384,444,283,223
3288,"0135",459,214,314,245,145
3289,"0131",864,463,495,401,369
3289,"0135",422,302,313,120,109
3290,"0131",876,732,768,144,108
3290,"0135",1692,773,974,919,718
3291,"0131",440,314,334,126,106
3291,"0135",717,306,425,411,292
3292,"0131",653,495,491,158,162
3292,"0135",1046,471,643,575,403
3293,"0131",151,140,156,11,-5
3293,"0135",425,188,224,237,201
3294,"0131",657,293,333,364,324
3294,"0135",483,329,328,154,155
3295,"0131",161,75,122,86,39
3295,"0135",255,74,141,181,114
3296,"0131",789,527,591,262,198
3296,"0135",899,398,555,501,344
3297,"0131",1348,909,973,439,375
3297,"0135",1490,741,997,749,493
3298,"0131",964,541,575,423,389
3298,"0135",695,423,575,272,120
3299,"0131",197,98,105,99,92
3299,"0135",66,63,76,3,-10
3300,"0131",295,77,170,218,125
3300,"0135",272,79,220,193,52
3301,"0131",223,195,206,28,17
3301,"0135",370,151,180,219,190
3302,"0131",230,551,447,-321,-217
3302,"0135",1125,345,396,780,729
3303,"0131",234,166,161,68,73
3303,"0135",275,117,173,158,102
3304,"0131",287,312,320,-25,-33
3304,"0135",415,151,184,264,231
3305,"0131",1543,701,855,842,688
3305,"0135",1624,1006,1399,618,225
3306,"0131",1746,876,983,870,763
3306,"0135",2278,1579,1914,699,364
3307,"0131",2279,971,963,1308,1316
3307,"0135",1986,1700,2034,286,-48
3308,"0131",777,334,349,443,428
3308,"0135",646,532,660,114,-14
3309,"0131",1581,856,896,725,685
3309,"0135",1810,1170,1556,640,254
3310,"0131",1177,441,454,736,723
3310,"0135",535,629,785,-94,-250
3311,"0131",1482,592,635,890,847
3311,"0135",1014,932,1125,82,-111
3312,"0131",945,357,430,588,515
3312,"0135",737,534,794,203,-57
3313,"0131",1244,623,674,621,570
3313,"0135",1312,846,1134,466,178
3314,"0131",1440,655,797,785,643
3314,"0135",1419,1050,1195,369,224
3315,"0131",2105,978,1094,1127,1011
3315,"0135",1805,1278,1770,527,35
3316,"0131",627,265,320,362,307
3316,"0135",496,431,517,65,-21
3317,"0131",627,287,299,340,328
3317,"0135",509,433,512,76,-3
3318,"0131",972,429,439,543,533
3318,"0135",730,661,797,69,-67
3319,"0131",475,259,243,216,232
3319,"0135",527,351,469,176,58
3320,"0131",246,181,188,65,58
3320,"0135",318,149,221,169,97
3321,"0131",908,565,505,343,403
3321,"0135",782,621,711,161,71
3322,"0131",808,349,441,459,367
3322,"0135",588,422,572,166,16
3323,"0131",2303,1123,1344,1180,959
3323,"0135",1938,1367,1712,571,226
3324,"0131",654,248,273,406,381
3324,"0135",195,277,331,-82,-136
3325,"0131",479,78,169,401,310
3325,"0135",99,103,247,-4,-148
3326,"0131",549,309,331,240,218
3326,"0135",559,359,460,200,99
3327,"0131",1115,737,769,378,346
3327,"0135",1398,796,1000,602,398
3328,"0131",768,543,557,225,211
3328,"0135",981,577,682,404,299
3329,"0131",665,465,526,200,139
3329,"0135",989,568,656,421,333
3330,"0131",657,507,514,150,143
3330,"0135",974,512,655,462,319
3331,"0131",623,482,439,141,184
3331,"0135",783,594,581,189,202
3332,"0131",1133,650,629,483,504
3332,"0135",795,777,770,18,25
3333,"0131",890,467,479,423,411
3333,"0135",794,567,703,227,91
3334,"0131",1239,702,724,537,515
3334,"0135",1303,877,1081,426,222
3335,"0131",859,488,430,371,429
3335,"0135",480,480,532,0,-52
3336,"0131",503,411,447,92,56
3336,"0135",904,471,581,433,323
3337,"0131",950,497,545,453,405
3337,"0135",721,549,641,172,80
3338,"0131",381,0,160,381,221
3338,"0135",183,0,234,183,-51
3339,"0131",1913,715,756,1198,1157
3339,"0135",680,795,1094,-115,-414
3340,"0131",1469,1145,1123,324,346
3340,"0135",1452,726,938,726,514
3341,"0131",398,234,235,164,163
3341,"0135",183,143,161,40,22
3342,"0131",1317,673,1004,644,313
3342,"0135",1499,448,941,1051,558
3343,"0131",692,412,415,280,277
3343,"0135",447,305,375,142,72
3344,"0131",718,196,482,522,236
3344,"0135",664,139,449,525,215
3345,"0131",2131,1151,1226,980,905
3345,"0135",2205,1400,1772,805,433
3346,"0131",777,491,496,286,281
3346,"0135",942,625,735,317,207
3347,"0131",666,372,408,294,258
3347,"0135",780,519,660,261,120
3348,"0131",1243,723,814,520,429
3348,"0135",1613,1017,1253,596,360
3349,"0131",482,333,365,149,117
3349,"0135",657,393,473,264,184
3350,"0131",503,297,315,206,188
3350,"0135",633,416,519,217,114
3351,"0131",791,241,238,550,553
3351,"0135",76,310,371,-234,-295
3352,"0131",1238,991,1057,247,181
3352,"0135",2270,1190,1538,1080,732
3353,"0131",1148,423,501,725,647
3353,"0135",593,619,779,-26,-186
3354,"0131",450,414,430,36,20
3354,"0135",983,458,597,525,386
3355,"0131",583,408,390,175,193
3355,"0135",499,348,395,151,104
3356,"0131",709,507,508,202,201
3356,"0135",1003,626,761,377,242
3357,"0131",840,403,422,437,418
3357,"0135",581,661,648,-80,-67
3358,"0131",998,451,488,547,510
3358,"0135",530,529,643,1,-113
3359,"0131",1269,758,845,511,424
3359,"0135",1970,1289,1571,681,399
3360,"0131",1285,730,801,555,484
3360,"0135",1932,1293,1550,639,382
3361,"0131",1107,635,681,472,426
3361,"0135",1554,957,1230,597,324
3362,"0131",692,373,487,319,205
3362,"0135",1062,588,827,474,235
3363,"0131",1361,551,589,810,772
3363,"0135",964,830,1072,134,-108
3364,"0131",1389,717,788,672,601
3364,"0135",1493,1072,1334,421,159
3365,"0131",143,124,139,19,4
3365,"0135",446,232,306,214,140
3366,"0131",547,209,289,338,258
3366,"0135",600,331,557,269,43
3367,"0131",1287,292,393,995,894
3367,"0135",437,548,808,-111,-371
3368,"0131",771,414,504,357,267
3368,"0135",974,467,709,507,265
3369,"0131",1296,742,788,554,508
3369,"0135",1289,809,1049,480,240
3370,"0131",1178,610,703,568,475
3370,"0135",1123,703,881,420,242
3371,"0131",1323,878,814,445,509
3371,"0135",1249,832,1006,417,243
3372,"0131",959,525,548,434,411
3372,"0135",812,522,655,290,157
3373,"0131",498,374,385,124,113
3373,"0135",618,398,404,220,214
3374,"0131",112,290,249,-178,-137
3374,"0135",631,366,291,265,340
3375,"0131",1946,1253,1484,693,462
3375,"0135",1281,646,885,635,396
3376,"0131",568,356,362,212,206
3376,"0135",297,195,238,102,59
3377,"0131",57,109,110,-52,-53
3377,"0135",214,58,84,156,130
3378,"0131",949,653,594,296,355
3378,"0135",427,365,412,62,15
3379,"0131",1160,726,812,434,348
3379,"0135",505,246,357,259,148
3380,"0131",19,82,90,-63,-71
3380,"0135",152,20,32,132,120
3381,"0131",1467,963,1056,504,411
3381,"0135",1358,657,863,701,495
3382,"0131",710,695,756,15,-46
3382,"0135",1289,498,637,791,652
3383,"0131",1278,745,817,533,461
3383,"0135",977,531,735,446,242
3384,"0131",14,36,42,-22,-28
3384,"0135",87,28,33,59,54
3385,"0131",1499,771,770,728,729
3385,"0135",1105,831,1046,274,59
3386,"0131",1367,657,669,710,698
3386,"0135",914,594,917,320,-3
3387,"0131",1142,702,748,440,394
3387,"0135",1429,776,950,653,479
3388,"0131",1156,582,601,574,555
3388,"0135",1023,666,881,357,142
3389,"0131",1491,1582,1656,-91,-165
3389,"0135",1919,564,772,1355,1147
3390,"0131",1102,674,722,428,380
3390,"0135",329,227,330,102,-1
3391,"0131",249,142,144,107,105
3391,"0135",66,67,71,-1,-5
3392,"0131",2085,1632,1675,453,410
3392,"0135",1838,893,1128,945,710
3393,"0131",590,483,510,107,80
3393,"0135",550,207,280,343,270
3394,"0131",229,194,218,35,11
3394,"0135",290,113,160,177,130
3395,"0131",761,567,672,194,89
3395,"0135",892,333,520,559,372
3396,"0131",1091,789,750,302,341
3396,"0135",828,521,558,307,270
3397,"0131",1096,790,826,306,270
3397,"0135",785,418,510,367,275
3398,"0131",409,253,255,156,154
3398,"0135",200,122,163,78,37
3399,"0131",1095,760,820,335,275
3399,"0135",1220,586,757,634,463
3400,"0131",456,233,241,223,215
3400,"0135",132,128,173,4,-41
3401,"0131",744,389,460,355,284
3401,"0135",723,318,536,405,187
3402,"0131",397,213,199,184,198
3402,"0135",170,128,188,42,-18
3403,"0131",181,271,312,-90,-131
3403,"0135",613,182,229,431,384
3404,"0131",73,236,72,-163,1
3404,"0135",169,246,104,-77,65
3405,"0131",80,170,193,-90,-113
3405,"0135",289,71,88,218,201
3406,"0131",141,670,352,-529,-211
3406,"0135",712,375,228,337,484
3407,"0131",1649,934,1012,715,637
3407,"0135",742,678,733,64,9
3408,"0131",1084,772,802,312,282
3408,"0135",1481,799,986,682,495
3409,"0131",983,675,684,308,299
3409,"0135",1241,659,854,582,387
3410,"0131",509,253,255,256,254
3410,"0135",347,246,338,101,9
3411,"0131",1448,467,515,981,933
3411,"0135",768,889,1097,-121,-329
3412,"0131",1266,429,494,837,772
3412,"0135",890,995,1076,-105,-186
3413,"0131",297,161,140,136,157
3413,"0135",385,372,374,13,11
3414,"0131",1426,515,559,911,867
3414,"0135",970,981,1164,-11,-194
3415,"0131",587,484,445,103,142
3415,"0135",1038,691,724,347,314
3416,"0131",589,322,347,267,242
3416,"0135",762,470,590,292,172
3417,"0131",213,137,144,76,69
3417,"0135",337,211,239,126,98
3418,"0131",615,264,306,351,309
3418,"0135",543,440,544,103,-1
3419,"0131",1044,560,591,484,453
3419,"0135",1192,863,988,329,204
3420,"0131",880,352,371,528,509
3420,"0135",502,517,622,-15,-120
3421,"0131",515,332,352,183,163
3421,"0135",874,399,594,475,280
3422,"0131",94,146,76,-52,18
3422,"0135",175,209,117,-34,58
3423,"0131",731,505,385,226,346
3423,"0135",698,584,630,114,68
3424,"0131",1037,656,738,381,299
3424,"0135",1728,1004,1247,724,481
3425,"0131",180,62,69,118,111
3425,"0135",149,121,152,28,-3
3426,"0131",704,636,640,68,64
3426,"0135",733,575,586,158,147
3427,"0131",857,721,768,136,89
3427,"0135",826,663,686,163,140
3428,"0131",1300,831,835,469,465
3428,"0135",653,784,811,-131,-158
3429,"0131",791,592,666,199,125
3429,"0135",612,542,554,70,58
3430,"0131",157,256,259,-99,-102
3430,"0135",458,217,276,241,182
3431,"0131",8,5,7,3,1
3431,"0135",6,5,4,1,2
3432,"0131",6,5,5,1,1
3432,"0135",14,9,10,5,4
3433,"0131",0,0,0,0,0
3433,"0135",0,0,0,0,0
3434,"0131",93,74,92,19,1
3434,"0135",134,118,99,16,35
3435,"0131",697,602,527,95,170
3435,"0135",995,436,705,559,290
3436,"0131",950,893,766,57,184
3436,"0135",1257,703,915,554,342
3437,"0131",331,207,174,124,157
3437,"0135",234,181,230,53,4
3438,"0131",1437,1241,1088,196,349
3438,"0135",1529,828,1084,701,445
3439,"0131",157,308,285,-151,-128
3439,"0135",701,265,364,436,337
3440,"0131",1525,952,860,573,665
3440,"0135",1000,760,1000,240,0
3441,"0131",652,324,297,328,355
3441,"0135",197,155,311,42,-114
3442,"0131",505,546,500,-41,5
3442,"0135",911,443,571,468,340
3443,"0131",815,410,394,405,421
3443,"0135",292,328,406,-36,-114
3444,"0131",408,278,277,130,131
3444,"0135",425,268,337,157,88
3445,"0131",358,275,223,83,135
3445,"0135",302,204,280,98,22
3446,"0131",30,13,8,17,22
3446,"0135",29,13,30,16,-1
3447,"0131",14,13,10,1,4
3447,"0135",76,35,58,41,18
3448,"0131",30,5,10,25,20
3448,"0135",22,14,36,8,-14
3449,"0131",20,2,7,18,13
3449,"0135",20,19,24,1,-4
3450,"0131",48,66,58,-18,-10
3450,"0135",178,42,73,136,105
3451,"0131",2,1,3,1,-1
3451,"0135",23,5,14,18,9
3452,"0131",39,16,13,23,26
3452,"0135",25,25,35,0,-10
3453,"0131",1141,938,949,203,192
3453,"0135",1410,831,997,579,413
3454,"0131",753,921,933,-168,-180
3454,"0135",1735,724,920,1011,815
3455,"0131",1069,582,569,487,500
3455,"0135",486,436,583,50,-97
3456,"0131",42,44,52,-2,-10
3456,"0135",53,12,18,41,35
3457,"0131",805,362,452,443,353
3457,"0135",557,378,534,179,23
3458,"0131",383,155,167,228,216
3458,"0135",147,162,218,-15,-71
3459,"0131",762,594,647,168,115
3459,"0135",945,456,558,489,387
3460,"0131",518,412,437,106,81
3460,"0135",591,267,354,324,237
3461,"0131",61,114,108,-53,-47
3461,"0135",223,102,128,121,95
3462,"0131",1726,1243,1309,483,417
3462,"0135",2025,1316,1655,709,370
3463,"0131",1739,1260,1271,479,468
3463,"0135",1994,1343,1644,651,350
3464,"0131",798,902,907,-104,-109
3464,"0135",1811,925,1171,886,640
3465,"0131",2588,1441,1629,1147,959
3465,"0135",2029,1579,1981,450,48
3466,"0131",703,279,272,424,431
3466,"0135",170,297,410,-127,-240
3467,"0131",1204,696,709,508,495
3467,"0135",833,744,885,89,-52
3468,"0131",988,983,1023,5,-35
3468,"0135",1921,1070,1331,851,590
3469,"0131",63,30,35,33,28
3469,"0135",20,27,38,-7,-18
3470,"0131",33,23,23,10,10
3470,"0135",75,44,63,31,12
3471,"0131",19,28,33,-9,-14
3471,"0135",87,30,51,57,36
3472,"0131",16,26,28,-10,-12
3472,"0135",62,24,43,38,19
3473,"0131",214,172,173,42,41
3473,"0135",285,160,231,125,54
3474,"0131",31,13,26,18,5
3474,"0135",36,14,26,22,10
3475,"0131",558,321,422,237,136
3475,"0135",579,358,440,221,139
3476,"0131",887,386,567,501,320
3476,"0135",852,663,780,189,72
3477,"0131",382,140,179,242,203
3477,"0135",223,234,265,-11,-42
3478,"0131",830,402,445,428,385
3478,"0135",605,539,665,66,-60
3479,"0131",570,356,363,214,207
3479,"0135",361,255,347,106,14
3480,"0131",162,62,62,100,100
3480,"0135",7,47,54,-40,-47
3481,"0131",410,350,347,60,63
3481,"0135",763,531,630,232,133
3482,"0131",314,154,151,160,163
3482,"0135",106,154,197,-48,-91
3483,"0131",39,17,22,22,17
3483,"0135",31,22,31,9,0
3484,"0131",157,82,103,75,54
3484,"0135",241,152,221,89,20
3485,"0131",761,545,593,216,168
3485,"0135",960,648,793,312,167
3486,"0131",582,379,373,203,209
3486,"0135",572,499,578,73,-6
3487,"0131",996,979,1002,17,-6
3487,"0135",1816,1179,1333,637,483
3488,"0131",804,576,588,228,216
3488,"0135",873,659,768,214,105
3489,"0131",448,368,374,80,74
3489,"0135",669,420,529,249,140
3490,"0131",695,444,449,251,246
3490,"0135",485,450,515,35,-30
3491,"0131",68,140,141,-72,-73
3491,"0135",258,98,136,160,122
3492,"0131",19,12,16,7,3
3492,"0135",45,37,42,8,3
3493,"0131",4,5,6,-1,-2
3493,"0135",14,7,11,7,3
3494,"0131",33,6,5,27,28
3494,"0135",6,25,25,-19,-19
3495,"0131",1,3,1,-2,0
3495,"0135",7,3,5,4,2
3496,"0131",471,404,344,67,127
3496,"0135",820,540,660,280,160
3497,"0131",1911,1033,1185,878,726
3497,"0135",1857,1515,1702,342,155
3498,"0131",1424,730,852,694,572
3498,"0135",1437,1041,1329,396,108
3499,"0131",949,475,452,474,497
3499,"0135",726,550,770,176,-44
3500,"0131",1255,653,729,602,526
3500,"0135",823,627,866,196,-43
3501,"0131",959,373,511,586,448
3501,"0135",791,657,801,134,-10
3502,"0131",981,684,790,297,191
3502,"0135",1609,963,1139,646,470
3503,"0131",1269,767,861,502,408
3503,"0135",1333,895,1104,438,229
3504,"0131",558,412,496,146,62
3504,"0135",938,551,663,387,275
3505,"0131",964,726,828,238,136
3505,"0135",1272,709,843,563,429
3506,"0131",333,220,256,113,77
3506,"0135",340,109,249,231,91
3507,"0131",95,55,96,40,-1
3507,"0135",215,78,148,137,67
3508,"0131",13,7,16,6,-3
3508,"0135",62,25,45,37,17
3509,"0131",210,72,142,138,68
3509,"0135",340,210,322,130,18
3510,"0131",382,124,139,258,243
3510,"0135",388,318,465,70,-77
3511,"0131",260,71,86,189,174
3511,"0135",109,142,183,-33,-74
3512,"0131",62,26,47,36,15
3512,"0135",158,69,124,89,34
3513,"0131",81,43,76,38,5
3513,"0135",224,76,163,148,61
3514,"0131",731,646,653,85,78
3514,"0135",401,135,172,266,229
3515,"0131",1100,1519,1620,-419,-520
3515,"0135",1457,258,343,1199,1114
3516,"0131",1245,1713,1851,-468,-606
3516,"0135",1874,378,494,1496,1380
3517,"0131",1445,1145,1372,300,73
3517,"0135",830,241,357,589,473
3518,"0131",2020,2099,2259,-79,-239
3518,"0135",1690,400,560,1290,1130
3519,"0131",1911,1973,2156,-62,-245
3519,"0135",1695,461,558,1234,1137
3520,"0131",1488,1505,1941,-17,-453
3520,"0135",1858,384,582,1474,1276
3521,"0131",1724,2089,2217,-365,-493
3521,"0135",1912,387,555,1525,1357
3522,"0131",1098,1722,1863,-624,-765
3522,"0135",1946,347,478,1599,1468
3523,"0131",1804,1478,1523,326,281
3523,"0135",708,310,410,398,298
3524,"0131",2548,2359,2462,189,86
3524,"0135",1663,553,715,1110,948
3525,"0131",1290,1683,1916,-393,-626
3525,"0135",2062,403,548,1659,1514
3526,"0131",1389,1267,1425,122,-36
3526,"0135",1072,296,418,776,654
3527,"0131",1938,1759,1970,179,-32
3527,"0135",1420,358,490,1062,930
3528,"0131",1321,2148,2236,-827,-915
3528,"0135",2377,422,614,1955,1763
3529,"0131",2162,1844,1977,318,185
3529,"0135",1304,384,555,920,749
3530,"0131",1855,1930,2019,-75,-164
3530,"0135",1463,356,525,1107,938
3531,"0131",695,897,972,-202,-277
3531,"0135",972,248,313,724,659
3532,"0131",2208,2524,2744,-316,-536
3532,"0135",2311,384,567,1927,1744
3533,"0131",1574,2159,2280,-585,-706
3533,"0135",2111,339,519,1772,1592
3534,"0131",1604,1922,1876,-318,-272
3534,"0135",1559,384,479,1175,1080
3535,"0131",1051,0,1967,1051,-916
3535,"0135",2326,0,562,2326,1764
3536,"0131",1383,1811,2106,-428,-723
3536,"0135",1963,321,466,1642,1497
3537,"0131",1659,1995,2206,-336,-547
3537,"0135",2003,338,559,1665,1444
3538,"0131",1010,1402,1486,-392,-476
3538,"0135",1475,289,382,1186,1093
3539,"0131",1172,1267,1475,-95,-303
3539,"0135",1306,295,381,1011,925
3540,"0131",783,1415,1212,-632,-429
3540,"0135",1310,306,367,1004,943
3541,"0131",1154,1519,1390,-365,-236
3541,"0135",1356,299,429,1057,927
3542,"0131",1538,1887,2196,-349,-658
3542,"0135",2254,380,626,1874,1628
3543,"0131",1789,2096,2257,-307,-468
3543,"0135",1862,298,524,1564,1338
3544,"0131",1574,1603,1938,-29,-364
3544,"0135",1657,344,517,1313,1140
3545,"0131",1875,1693,1786,182,89
3545,"0135",980,300,402,680,578
3546,"0131",1916,1734,1824,182,92
3546,"0135",1191,363,406,828,785
3547,"0131",972,1227,1284,-255,-312
3547,"0135",1286,276,397,1010,889
3548,"0131",1818,1771,1841,47,-23
3548,"0135",1255,308,478,947,777
3549,"0131",1102,1361,1577,-259,-475
3549,"0135",1672,242,495,1430,1177
3550,"0131",2166,2233,2497,-67,-331
3550,"0135",1778,413,578,1365,1200
3551,"0131",1494,1911,1967,-417,-473
3551,"0135",1897,311,466,1586,1431
3552,"0131",849,1032,1215,-183,-366
3552,"0135",1167,202,307,965,860
3553,"0131",722,728,784,-6,-62
3553,"0135",570,122,217,448,353
3554,"0131",2527,2283,2343,244,184
3554,"0135",1403,438,645,965,758
3555,"0131",1033,1061,1133,-28,-100
3555,"0135",936,246,360,690,576
3556,"0131",678,618,618,60,60
3556,"0135",427,145,215,282,212
3557,"0131",732,974,1025,-242,-293
3557,"0135",902,186,242,716,660
3558,"0131",1319,1107,1166,212,153
3558,"0135",670,234,309,436,361
3559,"0131",2150,2115,2497,35,-347
3559,"0135",1875,365,592,1510,1283
3560,"0131",1258,1681,1457,-423,-199
3560,"0135",1225,375,404,850,821
3561,"0131",390,624,664,-234,-274
3561,"0135",730,126,197,604,533
3562,"0131",1108,613,626,495,482
3562,"0135",1477,1017,1264,460,213
3563,"0131",1496,663,729,833,767
3563,"0135",1539,1148,1497,391,42
3564,"0131",581,328,335,253,246
3564,"0135",782,571,649,211,133
3565,"0131",1053,604,651,449,402
3565,"0135",1541,1063,1308,478,233
3566,"0131",839,468,496,371,343
3566,"0135",1195,822,989,373,206
3567,"0131",588,542,574,46,14
3567,"0135",1666,911,1105,755,561
3568,"0131",893,459,466,434,427
3568,"0135",957,769,913,188,44
3569,"0131",1007,520,633,487,374
3569,"0135",1847,1173,1435,674,412
3570,"0131",1171,629,658,542,513
3570,"0135",1731,1125,1398,606,333
3571,"0131",1199,546,583,653,616
3571,"0135",1282,990,1210,292,72
3572,"0131",1057,717,707,340,350
3572,"0135",1758,1104,1346,654,412
3573,"0131",1868,756,761,1112,1107
3573,"0135",1499,1395,1678,104,-179
3574,"0131",1652,610,650,1042,1002
3574,"0135",1167,1206,1448,-39,-281
3575,"0131",686,344,351,342,335
3575,"0135",714,536,671,178,43
3576,"0131",1464,544,554,920,910
3576,"0135",712,864,1072,-152,-360
